"qname","qtype","dimension","ecode","value","rescaled_value","identity"
"Q435_7","association","religion",12.2485102203788,78,0.78,"conservative"
"Q435_7","association","religion",53.5103637710005,11,0.11,"conservative"
"Q435_7","association","religion",34.2065076563057,100,1,"conservative"
"Q435_7","association","religion",37.172612403094,19,0.19,"conservative"
"Q435_7","association","religion",21.8410165952148,57,0.57,"conservative"
"Q435_7","association","religion",36.9017670135716,73,0.73,"conservative"
"Q435_7","association","religion",47.9137824980807,95,0.95,"conservative"
"Q435_7","association","religion",14.7857312408243,53,0.53,"conservative"
"Q435_7","association","religion",38.0005796700717,78,0.78,"conservative"
"Q435_7","association","religion",47.467708776581,21,0.21,"conservative"
"Q613_1","affective","evaluation",24.8048269694682,1.9,0.720930232558139,"consultant"
"Q613_1","affective","evaluation",15.2676340300282,1,0.616279069767442,"consultant"
"Q613_1","affective","evaluation",13.6985664439151,-1.8,0.290697674418605,"consultant"
"Q613_1","affective","evaluation",21.6094286513071,1,0.616279069767442,"consultant"
"Q613_1","affective","evaluation",10.268373389558,1,0.616279069767442,"consultant"
"Q613_1","affective","evaluation",13.4954629820994,-1.5,0.325581395348837,"consultant"
"Q613_1","affective","evaluation",47.8065365890056,2,0.732558139534884,"consultant"
"Q613_1","affective","evaluation",46.3842344652825,-0.5,0.441860465116279,"consultant"
"Q613_1","affective","evaluation",38.922652935824,0.1,0.511627906976744,"consultant"
"Q613_1","affective","evaluation",27.8166238993445,1.4,0.662790697674419,"consultant"
"Q613_1","affective","evaluation",19.9593024861438,0.9,0.604651162790698,"consultant"
"Q613_1","affective","evaluation",25.3409645933055,-1.9,0.27906976744186,"consultant"
"Q613_1","affective","evaluation",30.3838842984717,2,0.732558139534884,"consultant"
"Q613_1","affective","evaluation",28.373675664741,0.9,0.604651162790698,"consultant"
"Q613_1","affective","evaluation",38.0005796700717,-0.9,0.395348837209302,"consultant"
"Q613_1","affective","evaluation",10.3120420403574,3,0.848837209302326,"consultant"
"Q614_1","affective","potency",24.8048269694682,1.9,0.720930232558139,"consultant"
"Q614_1","affective","potency",15.2676340300282,1.7,0.697674418604651,"consultant"
"Q614_1","affective","potency",13.6985664439151,2.5,0.790697674418605,"consultant"
"Q614_1","affective","potency",21.6094286513071,2,0.732558139534884,"consultant"
"Q614_1","affective","potency",10.268373389558,1.8,0.709302325581395,"consultant"
"Q614_1","affective","potency",13.4954629820994,2.1,0.744186046511628,"consultant"
"Q614_1","affective","potency",47.8065365890056,3,0.848837209302326,"consultant"
"Q614_1","affective","potency",46.3842344652825,0.6,0.569767441860465,"consultant"
"Q614_1","affective","potency",38.922652935824,0.9,0.604651162790698,"consultant"
"Q614_1","affective","potency",27.8166238993445,1.3,0.651162790697674,"consultant"
"Q614_1","affective","potency",19.9593024861438,0.8,0.593023255813953,"consultant"
"Q614_1","affective","potency",25.3409645933055,3.8,0.941860465116279,"consultant"
"Q614_1","affective","potency",30.3838842984717,1,0.616279069767442,"consultant"
"Q614_1","affective","potency",28.373675664741,2.9,0.837209302325581,"consultant"
"Q614_1","affective","potency",38.0005796700717,1.5,0.674418604651163,"consultant"
"Q614_1","affective","potency",10.3120420403574,3,0.848837209302326,"consultant"
"Q615_1","affective","activity",24.8048269694682,4,0.965116279069768,"consultant"
"Q615_1","affective","activity",15.2676340300282,1.9,0.720930232558139,"consultant"
"Q615_1","affective","activity",13.6985664439151,2.2,0.755813953488372,"consultant"
"Q615_1","affective","activity",21.6094286513071,1.1,0.627906976744186,"consultant"
"Q615_1","affective","activity",10.268373389558,0.8,0.593023255813953,"consultant"
"Q615_1","affective","activity",13.4954629820994,1.6,0.686046511627907,"consultant"
"Q615_1","affective","activity",47.8065365890056,-1,0.383720930232558,"consultant"
"Q615_1","affective","activity",46.3842344652825,0.8,0.593023255813953,"consultant"
"Q615_1","affective","activity",38.922652935824,1.2,0.63953488372093,"consultant"
"Q615_1","affective","activity",27.8166238993445,1.7,0.697674418604651,"consultant"
"Q615_1","affective","activity",19.9593024861438,-0.5,0.441860465116279,"consultant"
"Q615_1","affective","activity",25.3409645933055,0.1,0.511627906976744,"consultant"
"Q615_1","affective","activity",30.3838842984717,3,0.848837209302326,"consultant"
"Q615_1","affective","activity",28.373675664741,1.9,0.720930232558139,"consultant"
"Q615_1","affective","activity",38.0005796700717,2.4,0.77906976744186,"consultant"
"Q615_1","affective","activity",10.3120420403574,1.9,0.720930232558139,"consultant"
"Q616_1","trait","age",24.8048269694682,53.2,0.532,"consultant"
"Q616_1","trait","age",15.2676340300282,40.4,0.404,"consultant"
"Q616_1","trait","age",13.6985664439151,61.4,0.614,"consultant"
"Q616_1","trait","age",21.6094286513071,41.4,0.414,"consultant"
"Q616_1","trait","age",10.268373389558,37.7,0.377,"consultant"
"Q616_1","trait","age",13.4954629820994,54.6,0.546,"consultant"
"Q616_1","trait","age",47.8065365890056,41.1,0.411,"consultant"
"Q616_1","trait","age",46.3842344652825,56.8,0.568,"consultant"
"Q616_1","trait","age",38.922652935824,50.3,0.503,"consultant"
"Q616_1","trait","age",27.8166238993445,37.6,0.376,"consultant"
"Q616_1","trait","age",19.9593024861438,48.9,0.489,"consultant"
"Q616_1","trait","age",25.3409645933055,40.3,0.403,"consultant"
"Q616_1","trait","age",30.3838842984717,44.8,0.448,"consultant"
"Q616_1","trait","age",28.373675664741,57.5,0.575,"consultant"
"Q616_1","trait","age",38.0005796700717,49,0.49,"consultant"
"Q616_1","trait","age",10.3120420403574,44.2,0.442,"consultant"
"Q617_1","trait","gender",24.8048269694682,0,0.5,"consultant"
"Q617_1","trait","gender",15.2676340300282,0,0.5,"consultant"
"Q617_1","trait","gender",13.6985664439151,-2,0,"consultant"
"Q617_1","trait","gender",21.6094286513071,-1,0.25,"consultant"
"Q617_1","trait","gender",10.268373389558,0,0.5,"consultant"
"Q617_1","trait","gender",13.4954629820994,-1,0.25,"consultant"
"Q617_1","trait","gender",47.8065365890056,-1,0.25,"consultant"
"Q617_1","trait","gender",46.3842344652825,0,0.5,"consultant"
"Q617_1","trait","gender",38.922652935824,-1,0.25,"consultant"
"Q617_1","trait","gender",27.8166238993445,-1,0.25,"consultant"
"Q617_1","trait","gender",19.9593024861438,0,0.5,"consultant"
"Q617_1","trait","gender",25.3409645933055,0,0.5,"consultant"
"Q617_1","trait","gender",30.3838842984717,-1,0.25,"consultant"
"Q617_1","trait","gender",28.373675664741,-1,0.25,"consultant"
"Q617_1","trait","gender",38.0005796700717,-1,0.25,"consultant"
"Q617_1","trait","gender",10.3120420403574,-1,0.25,"consultant"
"Q618_1","trait","white",24.8048269694682,80,0.8,"consultant"
"Q618_1","trait","white",15.2676340300282,68,0.68,"consultant"
"Q618_1","trait","white",13.6985664439151,80,0.8,"consultant"
"Q618_1","trait","white",21.6094286513071,77,0.77,"consultant"
"Q618_1","trait","white",10.268373389558,56,0.56,"consultant"
"Q618_1","trait","white",13.4954629820994,90,0.9,"consultant"
"Q618_1","trait","white",47.8065365890056,94,0.94,"consultant"
"Q618_1","trait","white",46.3842344652825,16,0.16,"consultant"
"Q618_1","trait","white",38.922652935824,30,0.3,"consultant"
"Q618_1","trait","white",27.8166238993445,88,0.88,"consultant"
"Q618_1","trait","white",19.9593024861438,76,0.76,"consultant"
"Q618_1","trait","white",25.3409645933055,44,0.44,"consultant"
"Q618_1","trait","white",30.3838842984717,91,0.91,"consultant"
"Q618_1","trait","white",28.373675664741,84,0.84,"consultant"
"Q618_1","trait","white",38.0005796700717,60,0.6,"consultant"
"Q618_1","trait","white",10.3120420403574,77,0.77,"consultant"
"Q618_2","trait","latino",24.8048269694682,20,0.2,"consultant"
"Q618_2","trait","latino",15.2676340300282,31,0.31,"consultant"
"Q618_2","trait","latino",13.6985664439151,12,0.12,"consultant"
"Q618_2","trait","latino",21.6094286513071,4,0.04,"consultant"
"Q618_2","trait","latino",10.268373389558,10,0.1,"consultant"
"Q618_2","trait","latino",13.4954629820994,0,0,"consultant"
"Q618_2","trait","latino",47.8065365890056,2,0.02,"consultant"
"Q618_2","trait","latino",46.3842344652825,36,0.36,"consultant"
"Q618_2","trait","latino",38.922652935824,20,0.2,"consultant"
"Q618_2","trait","latino",27.8166238993445,5,0.05,"consultant"
"Q618_2","trait","latino",19.9593024861438,3,0.03,"consultant"
"Q618_2","trait","latino",25.3409645933055,18,0.18,"consultant"
"Q618_2","trait","latino",30.3838842984717,5,0.05,"consultant"
"Q618_2","trait","latino",28.373675664741,5,0.05,"consultant"
"Q618_2","trait","latino",38.0005796700717,9,0.09,"consultant"
"Q618_2","trait","latino",10.3120420403574,77,0.77,"consultant"
"Q618_3","trait","asian",24.8048269694682,30,0.3,"consultant"
"Q618_3","trait","asian",15.2676340300282,15,0.15,"consultant"
"Q618_3","trait","asian",13.6985664439151,12,0.12,"consultant"
"Q618_3","trait","asian",21.6094286513071,13,0.13,"consultant"
"Q618_3","trait","asian",10.268373389558,48,0.48,"consultant"
"Q618_3","trait","asian",13.4954629820994,11,0.11,"consultant"
"Q618_3","trait","asian",47.8065365890056,0,0,"consultant"
"Q618_3","trait","asian",46.3842344652825,24,0.24,"consultant"
"Q618_3","trait","asian",38.922652935824,20,0.2,"consultant"
"Q618_3","trait","asian",27.8166238993445,20,0.2,"consultant"
"Q618_3","trait","asian",19.9593024861438,4,0.04,"consultant"
"Q618_3","trait","asian",25.3409645933055,36,0.36,"consultant"
"Q618_3","trait","asian",30.3838842984717,25,0.25,"consultant"
"Q618_3","trait","asian",28.373675664741,33,0.33,"consultant"
"Q618_3","trait","asian",38.0005796700717,17,0.17,"consultant"
"Q618_3","trait","asian",10.3120420403574,66,0.66,"consultant"
"Q618_4","trait","middle eastern",24.8048269694682,15,0.15,"consultant"
"Q618_4","trait","middle eastern",15.2676340300282,4,0.04,"consultant"
"Q618_4","trait","middle eastern",13.6985664439151,17,0.17,"consultant"
"Q618_4","trait","middle eastern",21.6094286513071,3,0.03,"consultant"
"Q618_4","trait","middle eastern",10.268373389558,1,0.01,"consultant"
"Q618_4","trait","middle eastern",13.4954629820994,0,0,"consultant"
"Q618_4","trait","middle eastern",47.8065365890056,0,0,"consultant"
"Q618_4","trait","middle eastern",46.3842344652825,13,0.13,"consultant"
"Q618_4","trait","middle eastern",38.922652935824,16,0.16,"consultant"
"Q618_4","trait","middle eastern",27.8166238993445,4,0.04,"consultant"
"Q618_4","trait","middle eastern",19.9593024861438,4,0.04,"consultant"
"Q618_4","trait","middle eastern",25.3409645933055,12,0.12,"consultant"
"Q618_4","trait","middle eastern",30.3838842984717,6,0.06,"consultant"
"Q618_4","trait","middle eastern",28.373675664741,10,0.1,"consultant"
"Q618_4","trait","middle eastern",38.0005796700717,13,0.13,"consultant"
"Q618_4","trait","middle eastern",10.3120420403574,44,0.44,"consultant"
"Q618_5","trait","black",24.8048269694682,25,0.25,"consultant"
"Q618_5","trait","black",15.2676340300282,7,0.07,"consultant"
"Q618_5","trait","black",13.6985664439151,7,0.07,"consultant"
"Q618_5","trait","black",21.6094286513071,13,0.13,"consultant"
"Q618_5","trait","black",10.268373389558,2,0.02,"consultant"
"Q618_5","trait","black",13.4954629820994,0,0,"consultant"
"Q618_5","trait","black",47.8065365890056,41,0.41,"consultant"
"Q618_5","trait","black",46.3842344652825,8,0.08,"consultant"
"Q618_5","trait","black",38.922652935824,20,0.2,"consultant"
"Q618_5","trait","black",27.8166238993445,33,0.33,"consultant"
"Q618_5","trait","black",19.9593024861438,13,0.13,"consultant"
"Q618_5","trait","black",25.3409645933055,19,0.19,"consultant"
"Q618_5","trait","black",30.3838842984717,5,0.05,"consultant"
"Q618_5","trait","black",28.373675664741,40,0.4,"consultant"
"Q618_5","trait","black",38.0005796700717,13,0.13,"consultant"
"Q618_5","trait","black",10.3120420403574,33,0.33,"consultant"
"Q619_1","association","family",24.8048269694682,100,1,"consultant"
"Q619_1","association","family",15.2676340300282,0,0,"consultant"
"Q619_1","association","family",13.6985664439151,0,0,"consultant"
"Q619_1","association","family",21.6094286513071,2,0.02,"consultant"
"Q619_1","association","family",10.268373389558,12,0.12,"consultant"
"Q619_1","association","family",13.4954629820994,0,0,"consultant"
"Q619_1","association","family",47.8065365890056,5,0.05,"consultant"
"Q619_1","association","family",46.3842344652825,0,0,"consultant"
"Q619_1","association","family",38.922652935824,12,0.12,"consultant"
"Q619_1","association","family",27.8166238993445,13,0.13,"consultant"
"Q619_1","association","family",19.9593024861438,0,0,"consultant"
"Q619_1","association","family",25.3409645933055,0,0,"consultant"
"Q619_1","association","family",30.3838842984717,0,0,"consultant"
"Q619_1","association","family",28.373675664741,0,0,"consultant"
"Q619_1","association","family",38.0005796700717,15,0.15,"consultant"
"Q619_1","association","family",10.3120420403574,49,0.49,"consultant"
"Q619_2","association","politics",24.8048269694682,51,0.51,"consultant"
"Q619_2","association","politics",15.2676340300282,0,0,"consultant"
"Q619_2","association","politics",13.6985664439151,94,0.94,"consultant"
"Q619_2","association","politics",21.6094286513071,50,0.5,"consultant"
"Q619_2","association","politics",10.268373389558,0,0,"consultant"
"Q619_2","association","politics",13.4954629820994,36,0.36,"consultant"
"Q619_2","association","politics",47.8065365890056,47,0.47,"consultant"
"Q619_2","association","politics",46.3842344652825,15,0.15,"consultant"
"Q619_2","association","politics",38.922652935824,51,0.51,"consultant"
"Q619_2","association","politics",27.8166238993445,77,0.77,"consultant"
"Q619_2","association","politics",19.9593024861438,19,0.19,"consultant"
"Q619_2","association","politics",25.3409645933055,12,0.12,"consultant"
"Q619_2","association","politics",30.3838842984717,79,0.79,"consultant"
"Q619_2","association","politics",28.373675664741,97,0.97,"consultant"
"Q619_2","association","politics",38.0005796700717,7,0.07,"consultant"
"Q619_2","association","politics",10.3120420403574,100,1,"consultant"
"Q619_3","association","justice",24.8048269694682,0,0,"consultant"
"Q619_3","association","justice",15.2676340300282,0,0,"consultant"
"Q619_3","association","justice",13.6985664439151,0,0,"consultant"
"Q619_3","association","justice",21.6094286513071,3,0.03,"consultant"
"Q619_3","association","justice",10.268373389558,0,0,"consultant"
"Q619_3","association","justice",13.4954629820994,0,0,"consultant"
"Q619_3","association","justice",47.8065365890056,11,0.11,"consultant"
"Q619_3","association","justice",46.3842344652825,9,0.09,"consultant"
"Q619_3","association","justice",38.922652935824,22,0.22,"consultant"
"Q619_3","association","justice",27.8166238993445,52,0.52,"consultant"
"Q619_3","association","justice",19.9593024861438,0,0,"consultant"
